12,24,36,48,60,72,84,96,108,120,180,240,年月
0.114,0.137,0.199,0.29600000000000004,0.374,0.484,0.599,0.742,0.903,1.032,1.481,1.731,201109
0.114,0.143,0.207,0.308,0.392,0.503,0.619,0.764,0.9279999999999999,1.056,1.535,1.789,201110
0.121,0.14,0.211,0.315,0.397,0.532,0.664,0.8079999999999999,0.966,1.082,1.559,1.807,201111
0.119,0.131,0.195,0.281,0.34299999999999997,0.45,0.56,0.706,0.871,0.987,1.476,1.74,201112
0.124,0.127,0.203,0.278,0.34299999999999997,0.44,0.55,0.6940000000000001,0.851,0.974,1.471,1.733,201201
0.109,0.109,0.145,0.233,0.312,0.424,0.551,0.6940000000000001,0.852,0.977,1.484,1.751,201202
0.109,0.115,0.164,0.24100000000000002,0.32299999999999995,0.449,0.59,0.736,0.8740000000000001,0.988,1.476,1.752,201203
0.11,0.109,0.129,0.18899999999999997,0.266,0.371,0.496,0.632,0.774,0.902,1.411,1.7,201204
0.105,0.1,0.102,0.14800000000000002,0.225,0.337,0.45899999999999996,0.581,0.731,0.848,1.343,1.625,201205
0.106,0.1,0.103,0.145,0.218,0.32,0.43799999999999994,0.574,0.7170000000000001,0.839,1.348,1.665,201206
0.105,0.097,0.103,0.128,0.19699999999999998,0.302,0.41600000000000004,0.544,0.684,0.802,1.303,1.602,201207
0.097,0.097,0.1,0.14300000000000002,0.22399999999999998,0.314,0.436,0.562,0.6940000000000001,0.817,1.335,1.655,201208
0.1,0.1,0.101,0.139,0.198,0.292,0.405,0.5329999999999999,0.655,0.774,1.309,1.648,201209
0.102,0.097,0.1,0.146,0.2,0.29,0.415,0.545,0.665,0.784,1.319,1.694,201210
0.099,0.097,0.1,0.14,0.18,0.258,0.364,0.48100000000000004,0.611,0.73,1.289,1.681,201211
0.098,0.098,0.099,0.14400000000000002,0.187,0.292,0.435,0.5710000000000001,0.6990000000000001,0.794,1.361,1.754,201212
0.075,0.067,0.07,0.111,0.152,0.243,0.38299999999999995,0.523,0.647,0.763,1.336,1.766,201301
0.062,0.045,0.054,0.09699999999999999,0.12300000000000001,0.198,0.324,0.45299999999999996,0.5720000000000001,0.681,1.184,1.634,201302
0.056,0.057,0.066,0.107,0.131,0.184,0.282,0.395,0.491,0.564,1.016,1.406,201303
0.115,0.122,0.156,0.217,0.25,0.298,0.38299999999999995,0.475,0.5489999999999999,0.611,1.06,1.49,201304
0.115,0.139,0.189,0.27899999999999997,0.369,0.486,0.62,0.752,0.821,0.865,1.294,1.626,201305
0.104,0.137,0.151,0.222,0.309,0.419,0.578,0.715,0.789,0.845,1.305,1.696,201306
0.1,0.119,0.142,0.22,0.292,0.363,0.51,0.648,0.735,0.797,1.291,1.707,201307
0.1,0.115,0.138,0.203,0.267,0.33799999999999997,0.467,0.591,0.6679999999999999,0.735,1.226,1.652,201308
0.095,0.107,0.134,0.184,0.243,0.292,0.41700000000000004,0.5379999999999999,0.622,0.685,1.146,1.581,201309
0.09,0.097,0.129,0.163,0.19899999999999998,0.239,0.342,0.444,0.532,0.603,1.059,1.511,201310
0.086,0.083,0.108,0.14800000000000002,0.185,0.24600000000000002,0.35700000000000004,0.45899999999999996,0.541,0.611,1.047,1.509,201311
0.08,0.098,0.128,0.184,0.23800000000000002,0.337,0.47100000000000003,0.583,0.67,0.736,1.135,1.584,201312
0.085,0.085,0.113,0.158,0.198,0.242,0.35700000000000004,0.467,0.552,0.627,1.03,1.482,201401
0.076,0.073,0.099,0.14,0.182,0.21899999999999997,0.33299999999999996,0.431,0.518,0.594,0.987,1.465,201402
0.075,0.087,0.109,0.154,0.19699999999999998,0.265,0.365,0.47700000000000004,0.563,0.641,1.046,1.507,201403
0.08,0.088,0.108,0.147,0.196,0.249,0.355,0.46299999999999997,0.546,0.623,1.042,1.49,201404
0.078,0.088,0.101,0.14,0.179,0.233,0.318,0.418,0.508,0.589,1.012,1.456,201405
0.075,0.073,0.086,0.12300000000000001,0.163,0.207,0.287,0.39,0.484,0.564,0.984,1.43,201406
0.048,0.067,0.089,0.114,0.155,0.191,0.27399999999999997,0.368,0.461,0.542,0.973,1.415,201407
0.055,0.073,0.09,0.124,0.162,0.196,0.262,0.34700000000000003,0.43200000000000005,0.508,0.93,1.35,201408
0.065,0.078,0.093,0.122,0.16699999999999998,0.21100000000000002,0.27,0.363,0.439,0.522,0.934,1.353,201409
0.025,0.03,0.05,0.08199999999999999,0.13,0.158,0.221,0.305,0.382,0.466,0.874,1.289,201410
0.01,0.01,0.015,0.053,0.105,0.127,0.195,0.276,0.353,0.431,0.813,1.211,201411
-0.02,-0.028,-0.018,-0.003,0.026000000000000002,0.033,0.09699999999999999,0.177,0.24600000000000002,0.325,0.674,1.065,201412
0.009,0.01,0.023,0.032,0.046,0.045,0.081,0.156,0.225,0.288,0.656,1.054,201501
0.006,0.015,0.016,0.042,0.071,0.073,0.115,0.204,0.27399999999999997,0.349,0.755,1.166,201502
0.03,0.037,0.057,0.09300000000000001,0.131,0.149,0.17300000000000001,0.261,0.326,0.398,0.758,1.133,201503
0.0,0.0,0.008,0.034,0.079,0.098,0.122,0.205,0.27,0.336,0.718,1.106,201504
0.0,-0.008,-0.003,0.042,0.095,0.132,0.16,0.261,0.335,0.406,0.791,1.199,201505
0.0,-0.003,0.016,0.057999999999999996,0.111,0.151,0.21100000000000002,0.308,0.381,0.451,0.822,1.202,201506
0.005,0.005,0.018,0.055999999999999994,0.096,0.121,0.174,0.264,0.34,0.414,0.787,1.175,201507
0.005,0.007,0.011,0.04,0.075,0.107,0.15,0.24100000000000002,0.314,0.392,0.775,1.168,201508
0.01,0.015,0.018,0.037000000000000005,0.062,0.083,0.109,0.18600000000000003,0.265,0.348,0.731,1.133,201509
-0.001,0.002,0.013,0.019,0.039,0.059000000000000004,0.08199999999999999,0.152,0.22699999999999998,0.306,0.68,1.08,201510
-0.01,-0.008,-0.001,0.02,0.04,0.061,0.09,0.16399999999999998,0.23800000000000002,0.317,0.686,1.086,201511
-0.043,-0.033,-0.013,0.008,0.032,0.037000000000000005,0.064,0.124,0.19,0.267,0.603,0.997,201512
-0.068,-0.083,-0.072,-0.069,-0.071,-0.075,-0.055,-0.008,0.043,0.104,0.436,0.833,201601
-0.175,-0.245,-0.26,-0.244,-0.228,-0.221,-0.217,-0.175,-0.115,-0.055,0.216,0.573,201602
-0.154,-0.206,-0.229,-0.205,-0.19,-0.2,-0.183,-0.147,-0.10400000000000001,-0.049,0.176,0.441,201603
-0.238,-0.244,-0.239,-0.212,-0.20600000000000002,-0.209,-0.193,-0.161,-0.125,-0.082,0.087,0.297,201604
-0.265,-0.239,-0.251,-0.239,-0.239,-0.247,-0.243,-0.207,-0.16,-0.112,0.048,0.249,201605
-0.325,-0.299,-0.306,-0.311,-0.317,-0.32899999999999996,-0.331,-0.309,-0.281,-0.237,-0.094,0.067,201606
-0.275,-0.251,-0.263,-0.257,-0.261,-0.276,-0.292,-0.267,-0.228,-0.178,-0.002,0.184,201607
-0.22,-0.197,-0.195,-0.185,-0.18,-0.184,-0.18600000000000003,-0.145,-0.10800000000000001,-0.058,0.114,0.334,201608
-0.318,-0.289,-0.286,-0.265,-0.249,-0.24600000000000002,-0.24100000000000002,-0.193,-0.145,-0.084,0.118,0.361,201609
-0.31,-0.247,-0.238,-0.213,-0.193,-0.19,-0.177,-0.138,-0.10300000000000001,-0.049,0.127,0.384,201610
-0.26,-0.167,-0.145,-0.115,-0.1,-0.086,-0.063,-0.031,-0.006,0.021,0.207,0.455,201611
-0.295,-0.187,-0.154,-0.12300000000000001,-0.114,-0.08900000000000001,-0.063,-0.02,0.006,0.043,0.272,0.573,201612
-0.29,-0.209,-0.151,-0.11599999999999999,-0.094,-0.057,-0.013000000000000001,0.032,0.057999999999999996,0.087,0.362,0.657,201701
-0.266,-0.262,-0.193,-0.161,-0.13699999999999998,-0.102,-0.068,-0.015,0.024,0.059,0.338,0.629,201702
-0.254,-0.204,-0.179,-0.14800000000000002,-0.124,-0.09300000000000001,-0.057999999999999996,-0.009000000000000001,0.026000000000000002,0.067,0.341,0.635,201703
-0.203,-0.207,-0.192,-0.177,-0.162,-0.134,-0.115,-0.064,-0.025,0.016,0.278,0.562,201704
-0.16,-0.162,-0.14,-0.135,-0.11599999999999999,-0.092,-0.073,-0.027000000000000003,0.009000000000000001,0.05,0.302,0.575,201705
-0.115,-0.115,-0.091,-0.084,-0.068,-0.039,-0.018000000000000002,0.02,0.046,0.086,0.323,0.592,201706
-0.11,-0.117,-0.085,-0.069,-0.062,-0.04,-0.015,0.013000000000000001,0.047,0.078,0.317,0.592,201707
-0.145,-0.162,-0.155,-0.14800000000000002,-0.142,-0.12300000000000001,-0.098,-0.063,-0.021,0.008,0.258,0.549,201708
-0.134,-0.12,-0.105,-0.09300000000000001,-0.078,-0.06,-0.035,-0.004,0.031,0.062,0.307,0.578,201709
-0.16,-0.16,-0.132,-0.106,-0.09699999999999999,-0.064,-0.039,-0.004,0.03,0.071,0.323,0.597,201710
-0.16,-0.16,-0.137,-0.129,-0.115,-0.085,-0.077,-0.032,0.004,0.04,0.298,0.575,201711
-0.139,-0.14,-0.115,-0.10300000000000001,-0.10400000000000001,-0.08,-0.06,-0.023,0.012,0.047,0.297,0.568,201712
-0.13,-0.137,-0.092,-0.08199999999999999,-0.08199999999999999,-0.045,-0.012,0.016,0.054000000000000006,0.085,0.329,0.59,201801
-0.159,-0.16,-0.136,-0.12,-0.11199999999999999,-0.08199999999999999,-0.061,-0.021,0.016,0.054,0.291,0.551,201802
-0.134,-0.137,-0.118,-0.11800000000000001,-0.10800000000000001,-0.086,-0.063,-0.027999999999999997,0.009000000000000001,0.043,0.268,0.525,201803
-0.138,-0.137,-0.119,-0.11199999999999999,-0.102,-0.066,-0.038,-0.01,0.022000000000000002,0.055,0.287,0.533,201804
-0.145,-0.144,-0.136,-0.12300000000000001,-0.11900000000000001,-0.081,-0.061,-0.031,0.008,0.039,0.27,0.513,201805
-0.129,-0.129,-0.124,-0.113,-0.11199999999999999,-0.085,-0.064,-0.039,0.001,0.04,0.269,0.505,201806
-0.12,-0.119,-0.114,-0.105,-0.09699999999999999,-0.064,-0.046,-0.017,0.016,0.05,0.3,0.533,201807
-0.115,-0.119,-0.1,-0.085,-0.073,-0.036000000000000004,-0.006999999999999999,0.028999999999999998,0.069,0.11,0.37,0.62,201808
-0.128,-0.114,-0.094,-0.083,-0.065,-0.019,0.012,0.052000000000000005,0.092,0.134,0.402,0.656,201809
-0.15,-0.125,-0.117,-0.106,-0.08,-0.048,-0.021,0.025,0.071,0.127,0.396,0.653,201810
-0.145,-0.135,-0.129,-0.124,-0.102,-0.08199999999999999,-0.057999999999999996,-0.017,0.033,0.097,0.349,0.6,201811
-0.148,-0.139,-0.155,-0.158,-0.152,-0.151,-0.145,-0.114,-0.057999999999999996,0.013,0.269,0.507,201812
-0.18,-0.169,-0.17,-0.17,-0.16399999999999998,-0.162,-0.158,-0.126,-0.066,0.006,0.239,0.453,201901
-0.159,-0.154,-0.164,-0.168,-0.158,-0.162,-0.161,-0.133,-0.078,-0.019,0.219,0.428,201902
-0.178,-0.183,-0.195,-0.21100000000000002,-0.20199999999999999,-0.207,-0.213,-0.195,-0.14300000000000002,-0.082,0.143,0.344,201903
-0.157,-0.153,-0.167,-0.174,-0.17,-0.171,-0.16399999999999998,-0.13699999999999998,-0.096,-0.045,0.173,0.374,201904
-0.158,-0.179,-0.193,-0.19899999999999998,-0.201,-0.20199999999999999,-0.201,-0.177,-0.138,-0.092,0.113,0.298,201905
-0.196,-0.222,-0.228,-0.255,-0.262,-0.263,-0.262,-0.251,-0.201,-0.156,0.061,0.229,201906
-0.189,-0.209,-0.223,-0.249,-0.247,-0.254,-0.257,-0.242,-0.203,-0.157,0.038,0.204,201907
-0.268,-0.307,-0.326,-0.353,-0.36200000000000004,-0.37799999999999995,-0.385,-0.38299999999999995,-0.33299999999999996,-0.275,-0.095,0.05,201908
-0.299,-0.323,-0.355,-0.361,-0.363,-0.36700000000000005,-0.364,-0.349,-0.287,-0.206,0.023,0.204,201909
-0.219,-0.239,-0.257,-0.26,-0.267,-0.27899999999999997,-0.272,-0.263,-0.205,-0.139,0.075,0.229,201910
-0.158,-0.179,-0.209,-0.18899999999999997,-0.187,-0.20199999999999999,-0.2,-0.183,-0.133,-0.075,0.105,0.255,201911
-0.129,-0.134,-0.139,-0.133,-0.13,-0.13,-0.115,-0.099,-0.053,-0.015,0.141,0.279,201912
-0.14,-0.159,-0.18,-0.18,-0.16699999999999998,-0.17600000000000002,-0.17300000000000001,-0.146,-0.1,-0.061,0.1,0.233,202001
-0.218,-0.258,-0.278,-0.27,-0.268,-0.282,-0.28300000000000003,-0.255,-0.204,-0.153,0.026,0.157,202002
-0.15,-0.13,-0.148,-0.11900000000000001,-0.115,-0.125,-0.141,-0.105,-0.038,0.031,0.267,0.314,202003
-0.188,-0.184,-0.19,-0.182,-0.16,-0.171,-0.166,-0.142,-0.084,-0.036,0.184,0.304,202004
-0.158,-0.164,-0.171,-0.147,-0.128,-0.126,-0.111,-0.087,-0.037000000000000005,0.009,0.229,0.354,202005
-0.18,-0.14,-0.144,-0.128,-0.102,-0.11,-0.094,-0.064,-0.008,0.042,0.266,0.417,202006
-0.159,-0.144,-0.161,-0.147,-0.129,-0.129,-0.127,-0.096,-0.038,0.018,0.245,0.383,202007
-0.129,-0.115,-0.11,-0.10099999999999999,-0.07200000000000001,-0.071,-0.053,-0.021,0.018000000000000002,0.056,0.291,0.425,202008
-0.149,-0.14,-0.135,-0.134,-0.11,-0.115,-0.10400000000000001,-0.07400000000000001,-0.024,0.027,0.251,0.403,202009
-0.138,-0.125,-0.131,-0.124,-0.098,-0.098,-0.083,-0.048,0.0,0.041,0.264,0.417,202010
-0.129,-0.13,-0.152,-0.135,-0.10099999999999999,-0.099,-0.096,-0.062,-0.018000000000000002,0.034,0.239,0.401,202011
-0.119,-0.125,-0.135,-0.124,-0.102,-0.1,-0.09300000000000001,-0.064,-0.018000000000000002,0.035,0.237,0.402,202012
-0.118,-0.129,-0.129,-0.129,-0.113,-0.102,-0.081,-0.04,0.005,0.056,0.281,0.459,202101
-0.117,-0.114,-0.107,-0.075,-0.047,-0.006,0.032,0.078,0.12300000000000001,0.168,0.384,0.557,202102
-0.129,-0.13,-0.136,-0.11800000000000001,-0.083,-0.057999999999999996,-0.033,0.017,0.055999999999999994,0.104,0.308,0.483,202103
